Version,Version
Policy,Richtlinie
"Add New Policy","Neue Richtlinie hinzufügen"
"Delete policies","Richtlinien löschen"
"Are you sure you want to delete selected policies?","Möchten Sie die ausgewählten Richtlinien wirklich löschen??"
Id,Id
"Date Created","Erstellungsdatum"
"Version Number","Versionsnummer"
"Last Edited","Zuletzt bearbeitet"
"Last Edited By","Zuletzt bearbeitet von"
"Approve Delete Request(s)","Löschanforderung(en) genehmigen"
"Are you sure you want to approve selected requests?","Möchten Sie die ausgewählten Anfragen wirklich genehmigen?"
"Deny Delete Request(s)","Löschanforderung(en) ablehnen"
"Date Submitted","Datum eingereicht"
"Initiator of Deletion","Urheber der Löschung"
"Completed Orders Qty","Abgeschlossene Aufträge Anzahl"
"Pending Orders Qty","Ausstehende Bestellungen Anzahl"
"If enabled, a customer's personal data won't be allowed for anonymization or deletion by a customer or admin if the customer has an active gift registry.","Wenn aktiviert, werden persönlichen Daten sich vom Kunden oder Administrator nicht gelöscht lassen, wenn der Kunde eine aktive Geschenkliste hat."
